timestamp,time,load,cpu_usage,gpu_power,cpu_temp,gpu_temp,current,voltage,power,fan1,fan2,stage
1776280955.2842324,00:52:35,NO_LOAD,0.7,2.02,0.0,46.0,0.489,15.60,7.63,47,46,3
1776280956.5296888,00:52:36,NO_LOAD,0.7,2.02,0.0,46.0,0.486,15.60,7.58,46,46,3
1776280957.7718666,00:52:37,NO_LOAD,0.5,2.04,0.0,46.0,0.478,15.61,7.46,46,46,3
1776280958.99881,00:52:38,NO_LOAD,0.6,1.18,0.0,45.0,0.490,15.60,7.64,46,46,3
1776280960.2269773,00:52:40,NO_LOAD,0.6,2.02,0.0,46.0,0.486,15.59,7.57,46,46,3
1776280961.477341,00:52:41,NO_LOAD,0.7,1.23,0.0,46.0,0.475,15.59,7.40,46,46,3
1776280962.7191603,00:52:42,NO_LOAD,0.7,2.20,0.0,46.0,0.465,15.62,7.26,46,46,3
1776280963.9506907,00:52:43,NO_LOAD,0.7,2.08,0.0,46.0,0.469,15.61,7.32,46,46,3
1776280965.183607,00:52:45,NO_LOAD,0.6,1.13,0.0,45.0,0.453,15.62,7.07,46,46,3
1776280966.4165366,00:52:46,NO_LOAD,0.6,2.15,0.0,46.0,0.462,15.59,7.20,46,46,3
1776280967.6583896,00:52:47,NO_LOAD,2.0,2.22,0.0,46.0,0.493,15.59,7.69,46,46,3
1776280968.893352,00:52:48,NO_LOAD,1.5,2.21,0.0,46.0,0.494,15.57,7.69,46,46,3
1776280970.1223276,00:52:50,NO_LOAD,0.6,2.05,0.0,46.0,0.497,15.61,7.76,46,46,3
1776280971.3101697,00:52:51,NO_LOAD,0.6,1.21,0.0,45.0,0.485,15.62,7.57,46,46,3
1776280972.3935497,00:52:52,NO_LOAD,0.7,2.02,0.0,45.0,0.472,15.61,7.37,46,46,3
1776280973.4710777,00:52:53,NO_LOAD,0.8,2.03,0.0,46.0,0.460,15.63,7.19,46,46,3
1776280974.6942122,00:52:54,NO_LOAD,0.6,3.11,0.0,45.0,0.471,15.62,7.36,46,46,3
1776280975.9342003,00:52:55,NO_LOAD,0.6,1.18,0.0,45.0,0.479,15.59,7.47,46,46,3
1776280977.1826904,00:52:57,NO_LOAD,0.5,2.17,0.0,45.0,0.463,15.61,7.23,46,46,3
1776280978.4129531,00:52:58,NO_LOAD,0.5,1.21,0.0,45.0,0.466,15.63,7.29,46,46,3
1776280979.642776,00:52:59,NO_LOAD,0.5,2.24,0.0,45.0,0.466,15.62,7.28,46,46,3
1776280980.8685904,00:53:00,NO_LOAD,0.7,1.19,0.0,45.0,0.466,15.62,7.28,46,46,3
1776280982.106417,00:53:02,NO_LOAD,0.6,2.17,0.0,45.0,0.478,15.62,7.47,46,46,3
1776280983.3648174,00:53:03,NO_LOAD,0.5,1.17,0.0,45.0,0.459,15.60,7.16,46,46,3
1776280984.5922368,00:53:04,NO_LOAD,0.6,1.21,0.0,45.0,0.449,15.62,7.01,45,45,3
1776280985.8163207,00:53:05,NO_LOAD,0.6,2.15,0.0,45.0,0.482,15.62,7.53,45,45,3
1776280987.0421276,00:53:07,NO_LOAD,0.8,2.18,0.0,45.0,0.482,15.62,7.53,45,45,3
1776280988.2846475,00:53:08,NO_LOAD,0.6,2.06,0.0,44.0,0.484,15.62,7.56,45,45,3
1776280989.5435739,00:53:09,NO_LOAD,0.5,1.21,0.0,45.0,0.473,15.61,7.38,45,45,3
1776280990.7691379,00:53:10,NO_LOAD,0.8,2.20,0.0,45.0,0.473,15.61,7.38,45,45,3
1776280992.0032446,00:53:12,NO_LOAD,0.6,2.20,0.0,45.0,0.483,15.62,7.55,45,45,3
1776280993.2279165,00:53:13,NO_LOAD,0.6,2.19,0.0,45.0,0.482,15.62,7.53,45,45,3
1776280994.4715114,00:53:14,NO_LOAD,0.6,2.15,0.0,45.0,0.481,15.61,7.51,45,45,3
1776280995.728513,00:53:15,NO_LOAD,0.5,2.21,0.0,45.0,0.454,15.63,7.09,45,45,3
1776280996.951809,00:53:16,NO_LOAD,0.9,2.00,0.0,44.0,0.462,15.60,7.20,45,45,3
1776280998.1830592,00:53:18,NO_LOAD,0.8,2.01,0.0,45.0,0.461,15.62,7.20,45,45,3
1776280999.4094942,00:53:19,NO_LOAD,0.8,2.12,0.0,45.0,0.472,15.63,7.38,45,45,3
1776281000.639936,00:53:20,NO_LOAD,0.7,2.13,0.0,45.0,0.492,15.62,7.68,45,45,3
1776281001.88012,00:53:21,NO_LOAD,0.7,2.10,0.0,45.0,0.470,15.62,7.34,45,45,3
1776281003.107429,00:53:23,NO_LOAD,0.7,1.21,0.0,44.0,0.476,15.63,7.44,45,45,3
1776281004.2059784,00:53:24,NO_LOAD,0.7,1.23,0.0,45.0,0.484,15.62,7.56,45,45,3
1776281005.432824,00:53:25,NO_LOAD,0.6,2.00,0.0,45.0,0.479,15.61,7.48,45,45,3
1776281006.6645772,00:53:26,NO_LOAD,0.6,2.17,0.0,44.0,0.494,15.64,7.73,45,45,3
1776281007.8935416,00:53:27,NO_LOAD,0.5,2.25,0.0,44.0,0.481,15.63,7.52,45,45,3
1776281009.1383815,00:53:29,NO_LOAD,0.6,1.21,0.0,45.0,0.457,15.64,7.15,45,45,3
1776281010.3810058,00:53:30,NO_LOAD,0.6,2.15,0.0,44.0,0.466,15.62,7.28,45,45,3
1776281011.6095955,00:53:31,NO_LOAD,0.5,1.19,0.0,44.0,0.470,15.61,7.33,45,45,3
1776281012.7015886,00:53:32,NO_LOAD,1.5,2.11,0.0,44.0,0.498,15.63,7.78,45,45,3
1776281013.9254422,00:53:33,NO_LOAD,0.9,1.17,0.0,45.0,0.473,15.62,7.39,45,45,3
1776281015.1550393,00:53:35,NO_LOAD,0.6,1.22,0.0,44.0,0.481,15.62,7.51,45,45,3
1776281016.4031956,00:53:36,NO_LOAD,0.6,1.24,0.0,44.0,0.458,15.64,7.16,45,45,3
1776281017.6463368,00:53:37,NO_LOAD,0.6,2.22,0.0,44.0,0.459,15.63,7.17,45,45,3
1776281018.8763902,00:53:38,NO_LOAD,0.6,1.25,0.0,44.0,0.489,15.60,7.63,45,44,3
1776281020.0987082,00:53:40,NO_LOAD,0.7,2.10,0.0,44.0,0.471,15.62,7.36,44,44,3
1776281021.333183,00:53:41,NO_LOAD,0.7,2.01,0.0,44.0,0.484,15.64,7.57,44,44,3
1776281022.5722883,00:53:42,NO_LOAD,0.6,1.25,0.0,44.0,0.488,15.63,7.63,44,44,3
1776281023.8294377,00:53:43,NO_LOAD,0.6,2.23,0.0,44.0,0.467,15.64,7.30,44,44,2
1776281025.0622246,00:53:45,NO_LOAD,0.6,3.05,0.0,44.0,0.468,15.63,7.31,44,44,2
1776281026.253254,00:53:46,NO_LOAD,0.5,2.21,0.0,44.0,0.453,15.61,7.07,44,44,2
1776281027.417306,00:53:47,NO_LOAD,0.7,2.22,0.0,44.0,0.476,15.64,7.44,44,44,2
1776281028.6430755,00:53:48,NO_LOAD,2.9,1.17,0.0,44.0,0.527,15.64,8.24,44,45,2
1776281029.8726404,00:53:49,LOW,0.7,5.05,0.0,44.0,0.464,15.64,7.26,45,45,2
1776281031.0979815,00:53:51,LOW,13.2,4.18,0.0,45.0,0.772,15.53,11.99,45,46,2
1776281032.326547,00:53:52,LOW,13.1,6.10,0.0,45.0,0.754,15.53,11.71,48,49,2
1776281033.4482527,00:53:53,LOW,13.1,22.05,0.0,54.0,2.073,15.11,31.33,49,72,2
1776281034.662392,00:53:54,LOW,13.0,21.24,0.0,54.0,2.313,14.96,34.60,72,83,3
1776281035.7686229,00:53:55,LOW,13.1,21.23,0.0,54.0,2.288,14.93,34.16,83,88,3
1776281036.9187262,00:53:56,LOW,13.3,21.24,0.0,55.0,2.307,14.94,34.47,88,90,3
1776281038.141009,00:53:58,LOW,13.1,22.24,0.0,55.0,2.276,14.94,34.01,90,91,3
1776281039.2478716,00:53:59,LOW,13.2,21.05,0.0,55.0,2.277,14.94,34.02,91,91,4
1776281040.4252374,00:54:00,LOW,13.1,21.10,0.0,55.0,2.281,14.92,34.03,91,91,5
1776281041.6199257,00:54:01,LOW,13.2,22.12,0.0,55.0,2.279,14.92,34.00,91,92,6
1776281042.8419719,00:54:02,LOW,13.2,20.16,0.0,56.0,2.297,14.89,34.21,92,92,8
1776281044.0322714,00:54:04,LOW,13.3,21.12,0.0,56.0,2.290,14.89,34.10,92,92,9
1776281045.211313,00:54:05,LOW,13.1,20.23,0.0,56.0,2.293,14.89,34.15,92,92,10
1776281046.4175453,00:54:06,LOW,13.2,22.25,0.0,56.0,2.308,14.87,34.32,92,92,11
1776281047.5616655,00:54:07,LOW,13.1,21.03,0.0,56.0,2.327,14.87,34.61,92,92,11
1776281048.7868156,00:54:08,LOW,13.1,21.19,0.0,56.0,2.364,14.87,35.16,92,92,11
1776281050.0123112,00:54:10,LOW,13.3,22.04,0.0,56.0,2.361,14.85,35.05,92,92,11
1776281051.2325094,00:54:11,LOW,13.1,22.06,0.0,56.0,2.374,14.84,35.23,92,92,11
1776281052.4431777,00:54:12,LOW,13.2,21.14,0.0,56.0,2.357,14.84,34.98,92,92,11
1776281053.6569052,00:54:13,LOW,13.3,20.00,0.0,55.0,2.370,14.83,35.14,92,92,11
1776281054.8726296,00:54:14,LOW,13.1,21.17,0.0,56.0,2.373,14.82,35.18,92,92,11
1776281056.1078653,00:54:16,LOW,13.3,20.07,0.0,56.0,2.365,14.81,35.04,92,92,11
1776281057.2460246,00:54:17,LOW,13.3,21.20,0.0,56.0,2.352,14.82,34.86,92,92,11
1776281058.4593234,00:54:18,LOW,13.3,21.12,0.0,56.0,2.348,14.83,34.81,92,92,11
1776281059.6785836,00:54:19,LOW,13.1,21.04,0.0,56.0,2.352,14.82,34.85,92,92,11
1776281060.8874357,00:54:20,LOW,13.0,20.04,0.0,57.0,2.371,14.79,35.06,92,92,11
1776281062.0516307,00:54:22,LOW,13.1,21.06,0.0,57.0,2.349,14.81,34.79,92,92,11
1776281063.2802422,00:54:23,LOW,13.0,22.01,0.0,56.0,2.341,14.79,34.63,92,92,11
1776281064.3820727,00:54:24,LOW,13.3,19.23,0.0,57.0,2.365,14.78,34.96,92,92,11
1776281065.55223,00:54:25,LOW,13.2,20.08,0.0,56.0,2.345,14.80,34.72,92,92,11
1776281066.7630246,00:54:26,LOW,13.1,20.07,0.0,56.0,2.361,14.80,34.93,92,92,11
1776281067.975042,00:54:27,LOW,13.1,20.08,0.0,56.0,2.352,14.79,34.79,92,92,11
1776281069.187814,00:54:29,LOW,13.2,20.24,0.0,57.0,2.357,14.79,34.86,92,92,11
1776281070.3479269,00:54:30,LOW,13.1,21.21,0.0,57.0,2.344,14.79,34.66,92,92,11
1776281071.5652723,00:54:31,LOW,13.1,21.00,0.0,56.0,2.350,14.79,34.74,92,92,11
1776281072.7937264,00:54:32,LOW,13.5,21.22,0.0,56.0,2.378,14.78,35.15,92,92,11
1776281074.0144072,00:54:34,LOW,13.4,20.14,0.0,56.0,2.363,14.77,34.91,92,92,11
1776281075.099685,00:54:35,LOW,13.2,20.05,0.0,57.0,2.342,14.79,34.63,92,92,11
1776281076.316438,00:54:36,LOW,13.1,21.12,0.0,56.0,2.360,14.79,34.90,92,92,11
1776281077.5351095,00:54:37,LOW,13.0,24.03,0.0,56.0,2.344,14.77,34.63,92,92,11
1776281078.7616496,00:54:38,LOW,13.1,22.20,0.0,56.0,2.348,14.78,34.70,92,92,11
1776281079.8397112,00:54:39,LOW,13.1,20.07,0.0,56.0,2.348,14.77,34.69,92,92,11
1776281080.9649734,00:54:40,LOW,13.2,23.17,0.0,57.0,2.353,14.77,34.75,92,92,11
1776281082.190284,00:54:42,LOW,13.2,22.02,0.0,57.0,2.345,14.75,34.59,92,92,11
1776281083.34857,00:54:43,LOW,13.1,21.04,0.0,57.0,2.336,14.76,34.48,92,92,11
1776281084.459404,00:54:44,LOW,13.2,22.06,0.0,57.0,2.331,14.74,34.37,92,92,11
1776281085.6860437,00:54:45,LOW,13.2,21.22,0.0,57.0,2.340,14.76,34.53,92,92,11
1776281086.8602104,00:54:46,LOW,13.1,20.15,0.0,56.0,2.349,14.75,34.65,92,92,11
1776281088.0701423,00:54:48,LOW,14.6,19.25,0.0,57.0,2.452,14.70,36.04,92,92,11
1776281089.208788,00:54:49,LOW,13.0,20.09,0.0,57.0,2.329,14.76,34.37,92,92,11
1776281090.3393233,00:54:50,LOW,13.1,20.23,0.0,57.0,2.325,14.76,34.31,92,92,11
1776281091.5566082,00:54:51,LOW,13.0,21.11,0.0,57.0,2.324,14.76,34.30,92,92,11
1776281092.6915245,00:54:52,LOW,13.1,20.04,0.0,56.0,2.340,14.75,34.52,92,92,11
1776281093.8675954,00:54:53,LOW,13.2,20.07,0.0,57.0,2.332,14.75,34.40,92,92,11
1776281094.986557,00:54:54,LOW,13.1,21.08,0.0,57.0,2.324,14.75,34.28,92,92,11
1776281096.1905138,00:54:56,LOW,13.0,20.12,0.0,57.0,2.333,14.73,34.38,92,92,11
1776281097.4044335,00:54:57,LOW,13.0,23.10,0.0,57.0,2.329,14.73,34.32,92,92,11
1776281098.537461,00:54:58,LOW,13.2,21.14,0.0,57.0,2.334,14.75,34.43,92,92,11
1776281099.7301404,00:54:59,LOW,13.3,27.25,0.0,57.0,2.345,14.74,34.57,92,92,11
1776281100.9437873,00:55:00,LOW,13.1,20.04,0.0,57.0,2.348,14.75,34.62,92,92,11
1776281102.0965586,00:55:02,LOW,13.2,21.19,0.0,57.0,2.322,14.74,34.23,92,92,11
1776281103.1891258,00:55:03,LOW,13.2,21.09,0.0,57.0,2.323,14.74,34.24,92,92,11
1776281104.3863492,00:55:04,LOW,13.3,21.20,0.0,56.0,2.330,14.73,34.33,92,92,11
1776281105.4676764,00:55:05,LOW,14.2,21.21,0.0,57.0,2.413,14.73,35.56,92,92,11
1776281106.70051,00:55:06,LOW,16.5,30.20,0.0,57.0,2.603,14.71,38.29,92,92,11
1776281107.920665,00:55:07,LOW,17.8,22.04,0.0,57.0,2.719,14.48,39.37,92,92,11
1776281109.1209269,00:55:09,LOW,15.6,20.12,0.0,57.0,2.540,14.70,37.35,92,92,11
1776281110.2189448,00:55:10,LOW,13.2,21.07,0.0,57.0,2.336,14.67,34.27,92,92,11
1776281111.397368,00:55:11,LOW,13.3,20.08,0.0,57.0,2.343,14.73,34.50,92,92,11
1776281112.5728557,00:55:12,LOW,13.2,22.01,0.0,57.0,2.334,14.72,34.36,92,92,11
1776281113.7615557,00:55:13,LOW,13.2,21.06,0.0,57.0,2.319,14.72,34.14,92,92,11
1776281114.8604681,00:55:14,LOW,13.2,21.10,0.0,57.0,2.320,14.71,34.14,92,92,11
1776281116.050424,00:55:16,LOW,13.3,21.09,0.0,57.0,2.327,14.73,34.27,92,92,11
1776281117.1445704,00:55:17,LOW,13.0,20.16,0.0,57.0,2.339,14.71,34.40,92,92,11
1776281118.2988985,00:55:18,LOW,13.3,21.07,0.0,58.0,2.336,14.72,34.38,92,92,11
1776281119.4003348,00:55:19,LOW,13.1,21.10,0.0,57.0,2.318,14.71,34.10,92,92,11
1776281120.582297,00:55:20,LOW,13.2,23.24,0.0,57.0,2.312,14.72,34.02,92,92,11
1776281121.7933192,00:55:21,LOW,13.1,21.17,0.0,57.0,2.331,14.69,34.24,92,92,11
1776281122.9639275,00:55:22,LOW,13.2,20.25,0.0,58.0,2.318,14.70,34.08,92,92,11
1776281124.1550558,00:55:24,LOW,13.1,21.01,0.0,58.0,2.319,14.70,34.08,92,92,11
1776281125.371277,00:55:25,LOW,13.2,20.08,0.0,57.0,2.313,14.71,34.03,92,92,11
1776281126.5993495,00:55:26,LOW,13.0,23.14,0.0,57.0,2.308,14.71,33.96,92,92,11
1776281127.8296018,00:55:27,LOW,13.2,21.18,0.0,57.0,2.332,14.69,34.25,92,92,11
1776281128.93054,00:55:28,LOW,13.1,20.03,0.0,57.0,2.319,14.71,34.12,92,92,11
1776281130.1490772,00:55:30,LOW,13.1,19.13,0.0,57.0,2.331,14.71,34.28,92,92,11
1776281131.2643595,00:55:31,LOW,13.1,20.06,0.0,57.0,2.334,14.69,34.29,92,92,11
1776281132.479144,00:55:32,LOW,13.4,20.18,0.0,58.0,2.314,14.69,34.00,92,92,11
1776281133.650075,00:55:33,LOW,13.3,21.07,0.0,57.0,2.349,14.66,34.43,92,92,11
1776281134.792403,00:55:34,LOW,13.1,21.14,0.0,57.0,2.309,14.70,33.94,92,92,11
1776281135.9984262,00:55:35,LOW,13.4,20.15,0.0,57.0,2.329,14.70,34.22,92,92,11
1776281137.093443,00:55:37,LOW,13.1,20.08,0.0,57.0,2.333,14.70,34.29,92,92,11
1776281138.328324,00:55:38,LOW,13.1,19.14,0.0,57.0,2.320,14.70,34.09,92,92,11
1776281139.5474045,00:55:39,LOW,13.0,19.22,0.0,57.0,2.333,14.70,34.29,92,92,11
1776281140.7642868,00:55:40,LOW,13.0,20.25,0.0,58.0,2.312,14.69,33.97,92,92,11
1776281141.9751601,00:55:41,LOW,13.2,20.04,0.0,57.0,2.320,14.66,34.02,92,92,11
1776281143.1176956,00:55:43,LOW,13.2,20.00,0.0,57.0,2.327,14.69,34.18,92,92,11
1776281144.2776377,00:55:44,LOW,13.2,21.11,0.0,57.0,2.318,14.67,34.00,92,92,11
1776281145.4897637,00:55:45,LOW,13.1,22.17,0.0,57.0,2.327,14.69,34.18,92,92,11
1776281146.7092142,00:55:46,LOW,13.1,20.02,0.0,58.0,2.314,14.69,33.99,92,92,11
1776281147.854538,00:55:47,LOW,14.5,20.16,0.0,57.0,2.421,14.60,35.35,92,92,11
1776281149.0670264,00:55:49,LOW,13.0,21.10,0.0,58.0,2.304,14.69,33.84,92,92,11
1776281150.236614,00:55:50,LOW,13.0,20.07,0.0,57.0,2.312,14.69,33.96,92,92,11
1776281151.3521416,00:55:51,LOW,13.2,21.07,0.0,57.0,2.347,14.68,34.44,92,92,11
1776281152.5549178,00:55:52,LOW,13.0,19.22,0.0,57.0,2.322,14.67,34.05,92,92,11
1776281153.6710992,00:55:53,LOW,13.3,20.02,0.0,57.0,2.320,14.67,34.04,92,92,11
1776281154.7643397,00:55:54,LOW,13.2,20.05,0.0,57.0,2.317,14.65,33.95,92,92,11
1776281155.9770882,00:55:55,LOW,13.1,20.10,0.0,58.0,2.315,14.66,33.95,92,92,11
1776281157.2119205,00:55:57,LOW,13.2,21.01,0.0,57.0,2.330,14.68,34.20,92,92,11
1776281158.3149414,00:55:58,LOW,13.1,20.19,0.0,57.0,2.306,14.67,33.84,92,92,11
1776281159.5399225,00:55:59,LOW,13.1,20.25,0.0,57.0,2.317,14.68,34.01,92,92,11
1776281160.757434,00:56:00,LOW,13.1,19.22,0.0,57.0,2.324,14.66,34.07,92,92,11
1776281161.97415,00:56:01,LOW,13.0,21.20,0.0,57.0,2.330,14.64,34.10,92,92,11
1776281163.1237082,00:56:03,LOW,13.2,19.02,0.0,58.0,2.326,14.66,34.09,92,92,11
1776281164.2655652,00:56:04,LOW,13.2,20.05,0.0,57.0,2.314,14.66,33.92,92,92,11
1776281165.4397922,00:56:05,LOW,14.1,24.05,0.0,57.0,2.340,14.65,34.28,92,92,11
1776281166.5328364,00:56:06,LOW,13.3,20.00,0.0,58.0,2.346,14.60,34.25,92,92,11
1776281167.6393816,00:56:07,LOW,13.2,19.22,0.0,57.0,2.309,14.64,33.81,92,92,11
1776281168.8107646,00:56:08,LOW,13.1,19.15,0.0,57.0,2.326,14.65,34.09,92,92,11
1776281170.0429168,00:56:10,LOW,13.4,21.11,0.0,58.0,2.324,14.67,34.09,92,92,11
1776281171.12702,00:56:11,LOW,13.3,20.09,0.0,57.0,2.327,14.65,34.08,92,92,11
1776281172.2791395,00:56:12,LOW,13.0,19.13,0.0,57.0,2.320,14.66,34.01,92,92,11
1776281173.4858353,00:56:13,LOW,13.1,20.22,0.0,57.0,2.310,14.66,33.87,92,92,11
1776281174.700272,00:56:14,LOW,13.1,20.22,0.0,57.0,2.319,14.65,33.97,92,92,11
1776281175.821064,00:56:15,LOW,13.1,22.04,0.0,58.0,2.335,14.66,34.22,92,92,11
1776281177.0382524,00:56:17,LOW,13.4,20.01,0.0,58.0,2.314,14.65,33.89,92,92,11
1776281178.156506,00:56:18,LOW,13.5,20.14,0.0,57.0,2.335,14.65,34.20,92,92,11
1776281179.3150597,00:56:19,LOW,13.1,19.20,0.0,57.0,2.317,14.64,33.93,92,92,11
1776281180.5203927,00:56:20,LOW,13.2,21.24,0.0,57.0,2.309,14.63,33.79,92,92,11
1776281181.743448,00:56:21,LOW,13.1,20.25,0.0,58.0,2.345,14.64,34.33,92,92,11
1776281182.9671063,00:56:22,LOW,13.1,19.15,0.0,57.0,2.333,14.64,34.16,92,92,11
1776281184.1854193,00:56:24,LOW,13.0,21.08,0.0,57.0,2.317,14.64,33.92,92,92,11
1776281185.38119,00:56:25,LOW,13.1,20.09,0.0,58.0,2.343,14.63,34.28,92,92,11
1776281186.5849805,00:56:26,LOW,13.2,19.24,0.0,57.0,2.345,14.63,34.31,92,92,11
1776281187.7752807,00:56:27,LOW,13.1,19.12,0.0,57.0,2.346,14.60,34.25,92,92,11
1776281188.8958344,00:56:28,LOW,13.1,20.11,0.0,57.0,2.319,14.62,33.89,92,92,11
1776281190.1234684,00:56:30,LOW,13.1,19.15,0.0,57.0,2.316,14.64,33.90,92,92,11
1776281191.28888,00:56:31,LOW,13.2,19.13,0.0,58.0,2.334,14.63,34.15,92,92,11
1776281192.457466,00:56:32,LOW,13.7,19.14,0.0,57.0,2.323,14.64,34.00,92,92,11
1776281193.590379,00:56:33,LOW,13.5,19.21,0.0,57.0,2.391,14.63,34.98,92,92,11
1776281194.709333,00:56:34,LOW,13.2,21.01,0.0,57.0,2.316,14.64,33.90,92,92,11
1776281195.926211,00:56:35,LOW,13.4,21.22,0.0,57.0,2.311,14.64,33.82,92,92,11
1776281197.060715,00:56:37,LOW,13.2,19.23,0.0,57.0,2.323,14.63,34.00,92,92,11
1776281198.2816892,00:56:38,LOW,13.2,21.09,0.0,57.0,2.319,14.62,33.91,92,92,11
1776281199.439109,00:56:39,LOW,13.2,20.04,0.0,57.0,2.330,14.60,34.01,92,92,11
1776281200.5523458,00:56:40,LOW,13.2,21.18,0.0,57.0,2.324,14.61,33.96,92,92,11
1776281201.7754784,00:56:41,LOW,13.0,20.04,0.0,58.0,2.317,14.61,33.85,92,92,11
1776281202.8901043,00:56:42,LOW,13.2,20.16,0.0,57.0,2.321,14.62,33.94,92,92,11
1776281203.9937124,00:56:43,LOW,13.2,21.21,0.0,57.0,2.317,14.60,33.84,92,92,11
1776281205.2095935,00:56:45,LOW,13.0,19.24,0.0,57.0,2.333,14.62,34.12,92,92,11
1776281206.4239392,00:56:46,LOW,13.3,20.10,0.0,57.0,2.319,14.63,33.93,92,92,11
1776281207.6308894,00:56:47,LOW,13.8,25.11,0.0,57.0,2.323,14.62,33.97,92,92,11
1776281208.7450347,00:56:48,LOW,13.9,19.23,0.0,57.0,2.331,14.62,34.08,92,92,11
1776281209.9777262,00:56:49,MED,13.2,49.21,0.0,58.0,2.309,14.62,33.75,92,92,11
1776281211.0934095,00:56:51,MED,25.6,35.16,0.0,58.0,3.827,14.13,54.06,92,92,11
1776281212.3134775,00:56:52,MED,25.5,36.22,0.0,58.0,3.752,14.08,52.82,92,92,11
1776281213.5086298,00:56:53,MED,25.6,35.09,0.0,59.0,3.730,14.10,52.60,92,92,11
1776281214.7247624,00:56:54,MED,25.6,27.25,0.0,57.0,3.153,14.19,44.75,92,89,11
1776281215.8042114,00:56:55,MED,25.6,28.14,0.0,57.0,3.082,14.30,44.08,89,87,11
1776281217.0184445,00:56:57,MED,25.4,29.05,0.0,56.0,3.082,14.31,44.09,87,85,11
1776281218.2472448,00:56:58,MED,25.5,28.23,0.0,57.0,3.082,14.31,44.09,85,85,10
1776281219.415537,00:56:59,MED,25.5,28.01,0.0,57.0,3.046,14.31,43.59,85,84,10
1776281220.4984381,00:57:00,MED,25.6,27.19,0.0,57.0,3.040,14.31,43.51,84,84,10
1776281221.728546,00:57:01,MED,25.6,27.12,0.0,57.0,3.037,14.31,43.45,84,83,10
1776281222.836621,00:57:02,MED,25.6,28.07,0.0,58.0,3.043,14.28,43.46,83,84,10
1776281224.050198,00:57:04,MED,25.5,29.11,0.0,57.0,3.033,14.30,43.38,84,83,10
1776281225.26321,00:57:05,MED,25.5,27.17,0.0,58.0,3.043,14.30,43.53,83,84,10
1776281226.420313,00:57:06,MED,25.5,29.04,0.0,58.0,3.031,14.31,43.37,84,84,10
1776281227.6327024,00:57:07,MED,25.6,28.09,0.0,58.0,3.026,14.30,43.29,84,84,10
1776281228.821569,00:57:08,MED,25.4,28.02,0.0,58.0,3.034,14.30,43.38,84,84,10
1776281229.9388235,00:57:09,MED,25.9,27.14,0.0,57.0,3.054,14.29,43.65,84,84,10
1776281231.1122944,00:57:11,MED,25.5,29.00,0.0,58.0,3.044,14.28,43.48,84,84,10
1776281232.2053258,00:57:12,MED,25.5,29.19,0.0,58.0,3.041,14.29,43.45,84,84,10
1776281233.3374028,00:57:13,MED,25.5,27.21,0.0,58.0,3.035,14.29,43.36,84,84,10
1776281234.476486,00:57:14,MED,25.6,28.08,0.0,58.0,3.035,14.28,43.34,84,84,10
1776281235.578991,00:57:15,MED,25.5,28.17,0.0,58.0,3.046,14.28,43.49,84,84,10
1776281236.7918732,00:57:16,MED,25.7,28.03,0.0,58.0,3.044,14.28,43.47,84,84,10
1776281237.8997838,00:57:17,MED,25.8,28.15,0.0,58.0,3.039,14.27,43.38,84,84,10
1776281239.1112955,00:57:19,MED,25.6,29.12,0.0,58.0,3.038,14.27,43.36,84,85,10
1776281240.22225,00:57:20,MED,25.5,28.25,0.0,59.0,3.037,14.27,43.34,85,85,10
1776281241.3115861,00:57:21,MED,25.6,27.13,0.0,58.0,3.056,14.27,43.59,85,85,10
1776281242.3982239,00:57:22,MED,25.6,28.02,0.0,59.0,3.057,14.27,43.63,85,85,10
1776281243.5603983,00:57:23,MED,25.6,27.16,0.0,58.0,3.039,14.27,43.36,85,85,10
1776281244.6452165,00:57:24,MED,25.5,27.14,0.0,59.0,3.045,14.27,43.45,85,85,10
1776281245.864266,00:57:25,MED,25.5,28.08,0.0,59.0,3.046,14.26,43.45,85,85,10
1776281247.0821784,00:57:27,MED,25.5,27.14,0.0,59.0,3.056,14.26,43.57,85,85,10
1776281248.2926097,00:57:28,MED,25.4,27.24,0.0,59.0,3.046,14.26,43.44,85,85,10
1776281249.3882022,00:57:29,MED,25.5,27.14,0.0,59.0,3.060,14.25,43.61,85,85,10
1776281250.6002686,00:57:30,MED,25.6,27.14,0.0,58.0,3.052,14.25,43.49,85,85,10
1776281251.7061198,00:57:31,MED,25.5,28.25,0.0,59.0,3.048,14.25,43.44,85,85,10
1776281252.8179474,00:57:32,MED,26.0,27.16,0.0,59.0,3.047,14.25,43.41,85,85,10
1776281254.0246227,00:57:34,MED,25.7,29.12,0.0,59.0,3.065,14.23,43.62,85,85,10
1776281255.235414,00:57:35,MED,25.5,29.12,0.0,59.0,3.056,14.25,43.54,85,85,10
1776281256.4526484,00:57:36,MED,25.5,27.17,0.0,59.0,3.061,14.24,43.59,85,85,10
1776281257.6822073,00:57:37,MED,25.6,28.17,0.0,59.0,3.056,14.24,43.51,85,85,10
1776281258.792273,00:57:38,MED,25.5,28.17,0.0,60.0,3.055,14.24,43.49,85,85,10
1776281260.0049272,00:57:40,MED,25.5,27.24,0.0,59.0,3.066,14.24,43.65,85,85,10
1776281261.0855052,00:57:41,MED,26.9,28.25,0.0,59.0,3.069,14.23,43.66,85,85,10
1776281262.2376454,00:57:42,MED,25.9,27.20,0.0,59.0,3.052,14.24,43.45,85,85,10
